district,population_2011_est,centroid_lat,centroid_lon,timestamp,temperature_c,relative_humidity_pct,wind_speed_ms,solar_radiation_wm2,apparent_temp_c
Koraput,1153478,18.7579,82.8175,2026-08-31T18:00,21.4,98,16.4,13.0,23.4
Koraput,1153478,18.7579,82.8175,2026-08-31T19:00,21.2,98,15.7,0.0,23.1
Koraput,1153478,18.7579,82.8175,2026-08-31T20:00,21.0,98,13.4,0.0,23.2
Koraput,1153478,18.7579,82.8175,2026-08-31T21:00,21.1,98,13.2,0.0,23.4
Koraput,1153478,18.7579,82.8175,2026-08-31T22:00,21.2,98,13.3,0.0,23.5
Koraput,1153478,18.7579,82.8175,2026-08-31T23:00,21.2,98,13.3,0.0,23.5
Koraput,1153478,18.7579,82.8175,2026-09-01T00:00,21.2,98,14.8,0.0,23.3
Koraput,1153478,18.7579,82.8175,2026-09-01T01:00,21.1,99,16.2,0.0,23.0
Koraput,1153478,18.7579,82.8175,2026-09-01T02:00,21.0,98,16.1,0.0,22.9
Koraput,1153478,18.7579,82.8175,2026-09-01T03:00,21.0,98,18.5,0.0,22.5
Koraput,1153478,18.7579,82.8175,2026-09-01T04:00,20.9,98,18.8,0.0,22.3
Koraput,1153478,18.7579,82.8175,2026-09-01T05:00,20.8,98,19.4,0.0,22.0
Koraput,1153478,18.7579,82.8175,2026-09-01T06:00,20.9,98,20.2,8.0,22.2
Koraput,1153478,18.7579,82.8175,2026-09-01T07:00,21.0,98,20.0,63.0,22.3
Koraput,1153478,18.7579,82.8175,2026-09-01T08:00,21.8,93,21.8,208.0,22.7
Koraput,1153478,18.7579,82.8175,2026-09-01T09:00,23.1,84,23.4,362.0,23.6
Koraput,1153478,18.7579,82.8175,2026-09-01T10:00,24.8,73,27.2,614.0,24.8
Koraput,1153478,18.7579,82.8175,2026-09-01T11:00,25.4,67,27.0,675.0,25.3
Koraput,1153478,18.7579,82.8175,2026-09-01T12:00,25.9,66,24.5,804.0,26.8
Koraput,1153478,18.7579,82.8175,2026-09-01T13:00,25.8,68,23.1,651.0,26.4
Koraput,1153478,18.7579,82.8175,2026-09-01T14:00,26.3,66,25.9,681.0,26.6
Koraput,1153478,18.7579,82.8175,2026-09-01T15:00,25.7,69,23.8,530.0,25.8
Koraput,1153478,18.7579,82.8175,2026-09-01T16:00,25.1,71,21.4,320.0,25.5
Koraput,1153478,18.7579,82.8175,2026-09-01T17:00,24.2,75,18.0,122.0,25.1
Koraput,1153478,18.7579,82.8175,2026-09-01T18:00,23.1,81,16.3,20.0,24.4
Koraput,1153478,18.7579,82.8175,2026-09-01T19:00,22.5,85,14.9,0.0,24.1
Koraput,1153478,18.7579,82.8175,2026-09-01T20:00,22.3,87,13.9,0.0,24.1
Koraput,1153478,18.7579,82.8175,2026-09-01T21:00,22.2,87,13.6,0.0,23.9
Koraput,1153478,18.7579,82.8175,2026-09-01T22:00,22.2,87,14.5,0.0,23.8
Koraput,1153478,18.7579,82.8175,2026-09-01T23:00,22.2,88,14.0,0.0,24.0
Koraput,1153478,18.7579,82.8175,2026-09-02T00:00,21.9,90,13.8,0.0,23.9
Koraput,1153478,18.7579,82.8175,2026-09-02T01:00,21.5,94,13.9,0.0,23.6
Koraput,1153478,18.7579,82.8175,2026-09-02T02:00,21.4,95,14.9,0.0,23.3
Koraput,1153478,18.7579,82.8175,2026-09-02T03:00,21.1,96,15.9,0.0,22.9
Koraput,1153478,18.7579,82.8175,2026-09-02T04:00,20.9,95,16.5,0.0,22.4
Koraput,1153478,18.7579,82.8175,2026-09-02T05:00,21.1,93,17.2,0.0,22.4
Koraput,1153478,18.7579,82.8175,2026-09-02T06:00,21.3,93,18.6,19.0,22.4
Koraput,1153478,18.7579,82.8175,2026-09-02T07:00,21.7,91,19.5,82.0,22.9
Koraput,1153478,18.7579,82.8175,2026-09-02T08:00,22.0,90,19.8,90.0,23.0
Koraput,1153478,18.7579,82.8175,2026-09-02T09:00,24.2,77,25.3,446.0,24.3
Koraput,1153478,18.7579,82.8175,2026-09-02T10:00,24.8,73,27.5,512.0,24.4
Koraput,1153478,18.7579,82.8175,2026-09-02T11:00,24.5,77,25.6,449.0,24.7
Koraput,1153478,18.7579,82.8175,2026-09-02T12:00,25.4,74,24.5,713.0,26.6
Koraput,1153478,18.7579,82.8175,2026-09-02T13:00,25.0,75,23.5,581.0,25.7
Koraput,1153478,18.7579,82.8175,2026-09-02T14:00,24.9,74,20.8,468.0,25.8
Koraput,1153478,18.7579,82.8175,2026-09-02T15:00,24.1,77,23.6,344.0,24.5
Koraput,1153478,18.7579,82.8175,2026-09-02T16:00,23.9,79,20.3,234.0,24.7
Koraput,1153478,18.7579,82.8175,2026-09-02T17:00,23.5,80,18.2,111.0,24.6
Koraput,1153478,18.7579,82.8175,2026-09-02T18:00,22.4,86,16.0,16.0,23.9
Koraput,1153478,18.7579,82.8175,2026-09-02T19:00,21.9,90,16.0,0.0,23.4
Koraput,1153478,18.7579,82.8175,2026-09-02T20:00,21.6,91,16.3,0.0,23.1
Koraput,1153478,18.7579,82.8175,2026-09-02T21:00,21.5,93,16.5,0.0,23.0
Koraput,1153478,18.7579,82.8175,2026-09-02T22:00,21.2,94,17.0,0.0,22.7
Koraput,1153478,18.7579,82.8175,2026-09-02T23:00,21.0,94,16.5,0.0,22.5
Koraput,1153478,18.7579,82.8175,2026-09-03T00:00,20.9,94,18.0,0.0,22.1
Koraput,1153478,18.7579,82.8175,2026-09-03T01:00,21.0,92,18.7,0.0,22.0
Koraput,1153478,18.7579,82.8175,2026-09-03T02:00,20.9,92,18.1,0.0,21.8
Koraput,1153478,18.7579,82.8175,2026-09-03T03:00,20.8,91,17.2,0.0,21.7
Koraput,1153478,18.7579,82.8175,2026-09-03T04:00,20.7,93,16.2,0.0,21.9
Koraput,1153478,18.7579,82.8175,2026-09-03T05:00,20.8,92,16.2,0.0,22.0
Koraput,1153478,18.7579,82.8175,2026-09-03T06:00,21.3,89,17.7,15.0,22.3
Koraput,1153478,18.7579,82.8175,2026-09-03T07:00,22.1,86,19.9,109.0,22.9
Koraput,1153478,18.7579,82.8175,2026-09-03T08:00,22.9,83,21.9,234.0,23.4
Koraput,1153478,18.7579,82.8175,2026-09-03T09:00,23.4,81,23.2,417.0,23.8
Koraput,1153478,18.7579,82.8175,2026-09-03T10:00,23.8,80,24.4,566.0,24.2
Koraput,1153478,18.7579,82.8175,2026-09-03T11:00,24.2,78,24.8,690.0,25.2
Koraput,1153478,18.7579,82.8175,2026-09-03T12:00,25.0,74,24.3,833.0,26.6
Koraput,1153478,18.7579,82.8175,2026-09-03T13:00,25.8,69,22.9,827.0,27.4
Koraput,1153478,18.7579,82.8175,2026-09-03T14:00,26.2,66,21.4,737.0,27.4
Koraput,1153478,18.7579,82.8175,2026-09-03T15:00,25.7,67,20.2,564.0,26.3
Koraput,1153478,18.7579,82.8175,2026-09-03T16:00,24.8,71,18.8,391.0,25.5
Koraput,1153478,18.7579,82.8175,2026-09-03T17:00,23.9,74,17.2,196.0,24.7
Koraput,1153478,18.7579,82.8175,2026-09-03T18:00,23.0,75,15.3,24.0,23.9
Koraput,1153478,18.7579,82.8175,2026-09-03T19:00,22.1,76,13.4,0.0,22.9
Koraput,1153478,18.7579,82.8175,2026-09-03T20:00,21.4,77,11.9,0.0,22.1
Koraput,1153478,18.7579,82.8175,2026-09-03T21:00,20.7,81,10.9,0.0,21.7
Koraput,1153478,18.7579,82.8175,2026-09-03T22:00,20.2,86,10.2,0.0,21.5
Koraput,1153478,18.7579,82.8175,2026-09-03T23:00,19.8,90,9.9,0.0,21.3
Nabarangapur,1133321,19.5782,82.314,2026-08-30T00:00,22.0,96,19.4,0.0,23.7
Nabarangapur,1133321,19.5782,82.314,2026-08-30T01:00,21.8,96,19.5,0.0,23.4
Nabarangapur,1133321,19.5782,82.314,2026-08-30T02:00,21.7,96,18.3,0.0,23.4
Nabarangapur,1133321,19.5782,82.314,2026-08-30T03:00,21.6,95,19.5,0.0,23.0
Nabarangapur,1133321,19.5782,82.314,2026-08-30T04:00,21.5,95,19.9,0.0,22.8
Nabarangapur,1133321,19.5782,82.314,2026-08-30T05:00,22.3,96,20.0,0.0,24.1
Nabarangapur,1133321,19.5782,82.314,2026-08-30T06:00,22.3,95,20.8,9.0,23.9
Nabarangapur,1133321,19.5782,82.314,2026-08-30T07:00,22.4,94,21.6,84.0,23.8
Nabarangapur,1133321,19.5782,82.314,2026-08-30T08:00,22.5,93,18.6,122.0,24.4
Nabarangapur,1133321,19.5782,82.314,2026-08-30T09:00,22.8,93,19.8,136.0,24.5
Nabarangapur,1133321,19.5782,82.314,2026-08-30T10:00,23.6,93,17.7,311.0,26.1
Nabarangapur,1133321,19.5782,82.314,2026-08-30T11:00,23.1,95,18.6,228.0,25.4
Nabarangapur,1133321,19.5782,82.314,2026-08-30T12:00,23.4,95,17.6,205.0,26.0
Nabarangapur,1133321,19.5782,82.314,2026-08-30T13:00,24.0,91,21.2,354.0,26.0
Nabarangapur,1133321,19.5782,82.314,2026-08-30T14:00,24.0,90,18.7,174.0,26.3
Nabarangapur,1133321,19.5782,82.314,2026-08-30T15:00,24.0,89,20.3,164.0,26.0
Nabarangapur,1133321,19.5782,82.314,2026-08-30T16:00,23.5,92,20.1,155.0,25.6
Nabarangapur,1133321,19.5782,82.314,2026-08-30T17:00,23.1,94,17.4,68.0,25.4
Nabarangapur,1133321,19.5782,82.314,2026-08-30T18:00,22.7,95,17.3,17.0,24.9
Nabarangapur,1133321,19.5782,82.314,2026-08-30T19:00,22.5,96,16.6,0.0,24.9
Nabarangapur,1133321,19.5782,82.314,2026-08-30T20:00,22.4,96,16.7,0.0,24.7
Nabarangapur,1133321,19.5782,82.314,2026-08-30T21:00,22.4,96,13.9,0.0,25.1
Nabarangapur,1133321,19.5782,82.314,2026-08-30T22:00,22.3,96,13.6,0.0,25.1
Nabarangapur,1133321,19.5782,82.314,2026-08-30T23:00,22.2,97,14.7,0.0,24.8
Nabarangapur,1133321,19.5782,82.314,2026-08-31T00:00,22.2,97,15.5,0.0,24.7
Nabarangapur,1133321,19.5782,82.314,2026-08-31T01:00,22.3,97,14.6,0.0,24.9
Nabarangapur,1133321,19.5782,82.314,2026-08-31T02:00,22.3,96,16.7,0.0,24.5
Nabarangapur,1133321,19.5782,82.314,2026-08-31T03:00,22.2,96,16.0,0.0,24.6
Nabarangapur,1133321,19.5782,82.314,2026-08-31T04:00,22.2,96,16.6,0.0,24.4
Nabarangapur,1133321,19.5782,82.314,2026-08-31T05:00,22.1,96,16.3,0.0,24.3
Nabarangapur,1133321,19.5782,82.314,2026-08-31T06:00,22.1,95,17.1,7.0,24.1
Nabarangapur,1133321,19.5782,82.314,2026-08-31T07:00,22.9,92,16.4,126.0,25.2
Nabarangapur,1133321,19.5782,82.314,2026-08-31T08:00,24.0,85,22.1,217.0,25.3
Nabarangapur,1133321,19.5782,82.314,2026-08-31T09:00,25.6,76,23.9,427.0,26.5
Nabarangapur,1133321,19.5782,82.314,2026-08-31T10:00,25.7,73,22.9,350.0,26.4
Nabarangapur,1133321,19.5782,82.314,2026-08-31T11:00,26.0,75,24.4,685.0,27.5
Nabarangapur,1133321,19.5782,82.314,2026-08-31T12:00,24.3,88,15.9,412.0,27.0
Nabarangapur,1133321,19.5782,82.314,2026-08-31T13:00,24.2,89,15.3,214.0,27.0
Nabarangapur,1133321,19.5782,82.314,2026-08-31T14:00,24.0,89,16.5,179.0,26.6
Nabarangapur,1133321,19.5782,82.314,2026-08-31T15:00,23.4,89,16.2,109.0,25.7
Nabarangapur,1133321,19.5782,82.314,2026-08-31T16:00,23.6,87,18.1,66.0,25.5
Nabarangapur,1133321,19.5782,82.314,2026-08-31T17:00,23.1,86,19.1,37.0,24.5
Nabarangapur,1133321,19.5782,82.314,2026-08-31T18:00,22.4,86,17.8,9.0,23.6
Nabarangapur,1133321,19.5782,82.314,2026-08-31T19:00,22.3,90,12.6,0.0,24.6
Nabarangapur,1133321,19.5782,82.314,2026-08-31T20:00,22.5,94,12.5,0.0,25.3
Nabarangapur,1133321,19.5782,82.314,2026-08-31T21:00,22.5,96,13.0,0.0,25.4
Nabarangapur,1133321,19.5782,82.314,2026-08-31T22:00,22.7,96,13.0,0.0,25.7
Nabarangapur,1133321,19.5782,82.314,2026-08-31T23:00,22.6,96,13.4,0.0,25.6
Nabarangapur,1133321,19.5782,82.314,2026-09-01T00:00,22.5,96,13.9,0.0,25.3
Nabarangapur,1133321,19.5782,82.314,2026-09-01T01:00,22.5,96,14.4,0.0,25.3
Nabarangapur,1133321,19.5782,82.314,2026-09-01T02:00,22.5,96,16.9,0.0,24.9
Nabarangapur,1133321,19.5782,82.314,2026-09-01T03:00,22.4,96,15.7,0.0,24.9
Nabarangapur,1133321,19.5782,82.314,2026-09-01T04:00,22.3,96,15.7,0.0,24.6
Nabarangapur,1133321,19.5782,82.314,2026-09-01T05:00,22.1,96,15.9,0.0,24.4
Nabarangapur,1133321,19.5782,82.314,2026-09-01T06:00,22.1,95,16.4,7.0,24.3
Nabarangapur,1133321,19.5782,82.314,2026-09-01T07:00,22.4,95,16.4,55.0,24.7
Nabarangapur,1133321,19.5782,82.314,2026-09-01T08:00,23.2,92,16.0,166.0,25.7
Nabarangapur,1133321,19.5782,82.314,2026-09-01T09:00,23.6,91,15.8,214.0,26.2
Nabarangapur,1133321,19.5782,82.314,2026-09-01T10:00,24.4,86,21.4,373.0,26.2
Nabarangapur,1133321,19.5782,82.314,2026-09-01T11:00,24.6,85,22.3,378.0,26.2
Nabarangapur,1133321,19.5782,82.314,2026-09-01T12:00,25.5,79,22.6,468.0,26.9
Nabarangapur,1133321,19.5782,82.314,2026-09-01T13:00,26.2,75,21.4,532.0,27.7
Nabarangapur,1133321,19.5782,82.314,2026-09-01T14:00,26.2,75,21.4,500.0,27.6
Nabarangapur,1133321,19.5782,82.314,2026-09-01T15:00,26.1,75,19.5,450.0,27.7
Nabarangapur,1133321,19.5782,82.314,2026-09-01T16:00,25.5,76,17.6,298.0,27.3
Nabarangapur,1133321,19.5782,82.314,2026-09-01T17:00,24.6,82,16.8,121.0,26.7
Nabarangapur,1133321,19.5782,82.314,2026-09-01T18:00,23.8,86,14.1,18.0,26.3
Nabarangapur,1133321,19.5782,82.314,2026-09-01T19:00,23.6,88,14.6,0.0,26.1
Nabarangapur,1133321,19.5782,82.314,2026-09-01T20:00,23.5,88,14.7,0.0,26.0
Nabarangapur,1133321,19.5782,82.314,2026-09-01T21:00,23.6,87,14.8,0.0,26.0
Nabarangapur,1133321,19.5782,82.314,2026-09-01T22:00,23.4,88,15.9,0.0,25.6
Nabarangapur,1133321,19.5782,82.314,2026-09-01T23:00,23.2,90,16.6,0.0,25.4
Nabarangapur,1133321,19.5782,82.314,2026-09-02T00:00,22.9,92,17.8,0.0,25.0
Nabarangapur,1133321,19.5782,82.314,2026-09-02T01:00,22.7,94,18.5,0.0,24.8
Nabarangapur,1133321,19.5782,82.314,2026-09-02T02:00,22.6,95,19.7,0.0,24.5
Nabarangapur,1133321,19.5782,82.314,2026-09-02T03:00,22.4,94,20.8,0.0,23.9
Nabarangapur,1133321,19.5782,82.314,2026-09-02T04:00,22.3,94,19.7,0.0,23.9
Nabarangapur,1133321,19.5782,82.314,2026-09-02T05:00,22.4,93,19.3,0.0,24.1
Nabarangapur,1133321,19.5782,82.314,2026-09-02T06:00,22.5,90,20.3,7.0,23.8
Nabarangapur,1133321,19.5782,82.314,2026-09-02T07:00,22.7,89,20.5,51.0,24.0
Nabarangapur,1133321,19.5782,82.314,2026-09-02T08:00,23.0,90,19.0,91.0,24.7
Nabarangapur,1133321,19.5782,82.314,2026-09-02T09:00,23.4,91,23.3,224.0,24.8
Nabarangapur,1133321,19.5782,82.314,2026-09-02T10:00,24.1,89,24.2,352.0,25.5
Nabarangapur,1133321,19.5782,82.314,2026-09-02T11:00,24.6,85,24.0,383.0,25.9
Nabarangapur,1133321,19.5782,82.314,2026-09-02T12:00,25.0,83,23.7,442.0,26.3
Nabarangapur,1133321,19.5782,82.314,2026-09-02T13:00,24.9,83,20.9,376.0,26.6
Nabarangapur,1133321,19.5782,82.314,2026-09-02T14:00,25.2,79,23.2,365.0,26.3
Nabarangapur,1133321,19.5782,82.314,2026-09-02T15:00,25.4,77,23.2,347.0,26.4
Nabarangapur,1133321,19.5782,82.314,2026-09-02T16:00,25.2,76,22.6,217.0,26.2
Nabarangapur,1133321,19.5782,82.314,2026-09-02T17:00,24.6,80,18.4,97.0,26.2
Nabarangapur,1133321,19.5782,82.314,2026-09-02T18:00,23.8,83,15.7,15.0,25.6
Nabarangapur,1133321,19.5782,82.314,2026-09-02T19:00,23.5,84,16.2,0.0,25.2
Nabarangapur,1133321,19.5782,82.314,2026-09-02T20:00,23.1,86,15.3,0.0,25.0
Nabarangapur,1133321,19.5782,82.314,2026-09-02T21:00,22.9,87,16.1,0.0,24.7
Nabarangapur,1133321,19.5782,82.314,2026-09-02T22:00,22.6,88,16.4,0.0,24.3
Nabarangapur,1133321,19.5782,82.314,2026-09-02T23:00,22.4,89,16.9,0.0,24.1
Nabarangapur,1133321,19.5782,82.314,2026-09-03T00:00,22.3,88,18.1,0.0,23.7
Nabarangapur,1133321,19.5782,82.314,2026-09-03T01:00,22.2,86,19.7,0.0,23.1
Nabarangapur,1133321,19.5782,82.314,2026-09-03T02:00,22.3,83,20.9,0.0,22.7
Nabarangapur,1133321,19.5782,82.314,2026-09-03T03:00,22.3,81,21.1,0.0,22.5
Nabarangapur,1133321,19.5782,82.314,2026-09-03T04:00,22.0,87,19.4,0.0,22.8
Nabarangapur,1133321,19.5782,82.314,2026-09-03T05:00,22.0,90,20.2,0.0,23.0
Nabarangapur,1133321,19.5782,82.314,2026-09-03T06:00,22.4,90,20.7,10.0,23.6
Nabarangapur,1133321,19.5782,82.314,2026-09-03T07:00,23.1,89,21.5,74.0,24.3
Nabarangapur,1133321,19.5782,82.314,2026-09-03T08:00,23.8,86,22.6,156.0,25.0
Nabarangapur,1133321,19.5782,82.314,2026-09-03T09:00,24.5,81,24.1,251.0,25.4
Nabarangapur,1133321,19.5782,82.314,2026-09-03T10:00,25.3,76,26.1,335.0,25.6
Nabarangapur,1133321,19.5782,82.314,2026-09-03T11:00,25.9,71,27.3,407.0,25.9
Nabarangapur,1133321,19.5782,82.314,2026-09-03T12:00,26.3,68,27.2,446.0,26.1
Nabarangapur,1133321,19.5782,82.314,2026-09-03T13:00,26.6,65,26.1,485.0,26.4
Nabarangapur,1133321,19.5782,82.314,2026-09-03T14:00,26.5,64,24.8,496.0,26.4
Nabarangapur,1133321,19.5782,82.314,2026-09-03T15:00,26.1,65,23.1,519.0,26.1
Nabarangapur,1133321,19.5782,82.314,2026-09-03T16:00,25.3,67,21.2,389.0,25.5
Nabarangapur,1133321,19.5782,82.314,2026-09-03T17:00,24.6,71,19.6,205.0,25.0
Nabarangapur,1133321,19.5782,82.314,2026-09-03T18:00,23.9,75,18.0,27.0,24.7
Nabarangapur,1133321,19.5782,82.314,2026-09-03T19:00,23.2,80,16.4,0.0,24.5
Nabarangapur,1133321,19.5782,82.314,2026-09-03T20:00,22.6,85,15.2,0.0,24.2
Nabarangapur,1133321,19.5782,82.314,2026-09-03T21:00,22.1,89,14.4,0.0,23.9
Nabarangapur,1133321,19.5782,82.314,2026-09-03T22:00,21.7,91,14.1,0.0,23.6
Nabarangapur,1133321,19.5782,82.314,2026-09-03T23:00,21.5,93,14.3,0.0,23.4
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T00:00,26.5,95,15.5,0.0,31.4
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T01:00,26.3,95,16.7,0.0,30.9
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T02:00,26.1,96,16.0,0.0,30.7
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T03:00,25.9,96,14.2,0.0,30.7
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T04:00,25.7,96,14.9,0.0,30.2
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T05:00,25.7,97,16.2,0.0,30.2
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T06:00,25.6,97,13.5,17.0,30.3
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T07:00,25.9,96,13.2,58.0,30.9
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T08:00,26.4,96,13.6,108.0,31.6
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T09:00,26.8,96,11.8,107.0,32.4
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T10:00,27.0,96,13.7,135.0,32.5
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T11:00,26.7,96,13.5,273.0,32.1
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T12:00,27.4,94,12.3,156.0,33.1
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T13:00,28.1,89,14.9,273.0,33.4
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T14:00,28.8,86,13.7,273.0,34.3
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T15:00,28.2,90,15.0,331.0,33.6
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T16:00,26.9,95,11.9,130.0,32.5
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T17:00,26.8,96,11.4,30.0,32.6
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T18:00,26.6,96,13.0,4.0,32.1
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T19:00,25.8,97,13.9,0.0,30.7
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T20:00,25.9,97,9.4,0.0,31.5
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T21:00,26.1,97,12.7,0.0,31.3
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T22:00,25.6,97,13.2,0.0,30.5
Dhenkanal,1075305,20.8059,85.5011,2026-08-30T23:00,25.3,98,15.7,0.0,29.7
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T00:00,25.4,98,15.6,0.0,29.8
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T01:00,25.4,98,17.8,0.0,29.5
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T02:00,25.2,97,17.8,0.0,29.2
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T03:00,25.1,98,16.5,0.0,29.2
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T04:00,25.0,97,16.0,0.0,29.1
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T05:00,25.0,98,14.0,0.0,29.4
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T06:00,25.2,97,15.6,12.0,29.4
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T07:00,25.8,96,16.3,86.0,30.2
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T08:00,26.6,94,16.6,229.0,31.2
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T09:00,26.9,92,15.9,191.0,31.6
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T10:00,27.8,87,15.2,312.0,32.6
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T11:00,27.2,94,13.3,283.0,32.8
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T12:00,28.8,90,15.9,525.0,34.5
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T13:00,29.4,85,19.9,611.0,34.5
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T14:00,28.9,80,20.1,481.0,32.8
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T15:00,28.5,87,18.8,243.0,33.2
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T16:00,27.2,93,20.1,130.0,31.6
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T17:00,26.6,95,17.3,52.0,31.3
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T18:00,26.3,96,17.7,6.0,30.7
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T19:00,25.9,96,16.8,0.0,30.4
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T20:00,25.9,96,16.5,0.0,30.4
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T21:00,25.6,96,20.3,0.0,29.3
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T22:00,25.3,96,19.9,0.0,28.9
Dhenkanal,1075305,20.8059,85.5011,2026-08-31T23:00,25.3,97,15.9,0.0,29.6
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T00:00,25.4,96,15.9,0.0,29.6
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T01:00,25.2,97,17.1,0.0,29.1
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T02:00,25.2,96,16.4,0.0,29.2
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T03:00,25.2,96,16.1,0.0,29.3
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T04:00,25.1,96,14.9,0.0,29.3
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T05:00,25.1,96,13.1,0.0,29.5
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T06:00,25.2,96,13.6,11.0,29.7
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T07:00,25.5,96,13.7,55.0,30.1
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T08:00,26.1,95,14.4,110.0,30.8
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T09:00,26.8,93,15.4,292.0,31.5
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T10:00,26.9,94,15.2,305.0,31.9
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T11:00,27.0,93,16.4,362.0,31.8
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T12:00,27.8,86,19.3,486.0,31.9
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T13:00,28.2,82,22.2,440.0,31.4
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T14:00,28.7,76,21.8,417.0,31.5
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T15:00,28.4,73,22.3,314.0,30.7
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T16:00,27.8,75,20.4,179.0,30.2
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T17:00,27.5,76,16.4,76.0,30.5
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T18:00,27.3,76,12.9,6.0,30.7
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T19:00,27.2,76,10.6,0.0,30.9
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T20:00,26.9,77,9.4,0.0,30.8
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T21:00,26.6,79,6.9,0.0,30.8
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T22:00,26.4,81,5.0,0.0,31.0
Dhenkanal,1075305,20.8059,85.5011,2026-09-01T23:00,26.5,78,7.7,0.0,30.5
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T00:00,26.6,73,10.5,0.0,29.7
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T01:00,26.6,72,10.5,0.0,29.5
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T02:00,26.0,77,9.4,0.0,29.3
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T03:00,25.8,80,9.2,0.0,29.4
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T04:00,25.7,82,10.4,0.0,29.2
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T05:00,25.6,83,11.0,0.0,29.2
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T06:00,26.0,83,10.7,16.0,29.8
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T07:00,27.4,80,10.7,165.0,31.7
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T08:00,28.8,74,13.4,343.0,32.8
Dhenkanal,1075305,20.8059,85.5011,2026-09-02T09:00,30.1,71,15.6,573.0,34.1
