city,timestamp,year,temperature_c,relative_humidity_pct,wind_speed_ms,solar_radiation_wm2,apparent_temp_c,surface_pressure_hpa,dew_point_c,data_source
Bhubaneswar,2022-06-16T06:00,2022,28.0,84,15.3,71.0,32.5,999.8,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T07:00,2022,29.6,77,19.7,251.0,33.4,1000.2,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T08:00,2022,30.9,70,20.0,374.0,34.6,1000.2,24.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T09:00,2022,32.5,64,20.1,605.0,36.3,1000.5,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T10:00,2022,33.6,58,19.2,707.0,37.7,1000.0,24.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T11:00,2022,34.5,54,19.0,809.0,39.0,999.6,23.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T12:00,2022,34.7,53,19.3,783.0,38.9,998.7,23.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T13:00,2022,33.6,56,20.6,691.0,37.2,998.1,23.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T14:00,2022,33.4,60,18.9,650.0,37.5,997.3,24.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T15:00,2022,33.0,61,17.2,528.0,36.8,997.2,24.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T16:00,2022,31.6,65,17.6,308.0,35.2,997.4,24.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T17:00,2022,31.0,69,18.9,147.0,34.6,997.9,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T18:00,2022,29.9,74,16.1,35.0,34.2,998.1,24.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T19:00,2022,29.5,77,17.3,0.0,33.7,999.0,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T20:00,2022,28.9,81,17.3,0.0,33.3,1000.1,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T21:00,2022,28.8,83,17.1,0.0,33.4,1000.7,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T22:00,2022,28.8,82,17.6,0.0,33.2,1000.8,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-16T23:00,2022,28.7,83,18.4,0.0,33.0,1000.5,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T00:00,2022,28.5,85,19.3,0.0,32.8,999.9,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T01:00,2022,28.3,86,19.0,0.0,32.7,999.5,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T02:00,2022,28.2,86,18.5,0.0,32.6,999.2,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T03:00,2022,28.0,86,18.0,0.0,32.4,998.9,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T04:00,2022,28.0,86,19.0,0.0,32.1,999.0,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T05:00,2022,28.4,84,17.9,3.0,32.9,998.9,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T06:00,2022,29.1,81,19.3,63.0,33.4,999.6,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T07:00,2022,30.1,74,23.3,180.0,33.4,1000.2,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T08:00,2022,31.2,68,25.8,344.0,33.9,1000.7,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T09:00,2022,32.1,65,25.6,530.0,34.9,1001.1,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T10:00,2022,31.8,66,25.4,584.0,34.7,1001.2,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T11:00,2022,32.4,61,25.9,518.0,34.6,1000.6,23.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T12:00,2022,33.5,55,27.9,702.0,35.7,999.3,23.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T13:00,2022,32.7,63,24.2,707.0,36.5,998.9,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T14:00,2022,32.5,61,24.3,478.0,35.1,998.9,24.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T15:00,2022,32.3,59,24.8,398.0,34.4,998.3,23.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T16:00,2022,31.1,67,21.5,284.0,34.1,998.8,24.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T17:00,2022,30.6,71,20.3,112.0,34.1,998.7,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T18:00,2022,29.7,76,17.5,23.0,33.9,999.2,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T19:00,2022,29.3,79,16.9,0.0,33.7,999.7,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T20:00,2022,28.9,82,17.6,0.0,33.3,1000.1,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T21:00,2022,28.5,83,15.1,0.0,33.2,1001.7,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T22:00,2022,28.3,85,14.0,0.0,33.3,1001.0,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-17T23:00,2022,28.3,86,12.1,0.0,33.7,1000.8,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T00:00,2022,28.2,87,13.2,0.0,33.5,1000.0,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T01:00,2022,28.0,87,16.4,0.0,32.8,999.7,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T02:00,2022,27.9,88,17.5,0.0,32.5,999.4,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T03:00,2022,27.8,88,17.2,0.0,32.4,999.5,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T04:00,2022,27.9,86,17.4,0.0,32.3,999.6,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T05:00,2022,28.4,83,18.7,3.0,32.5,999.7,25.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T06:00,2022,29.2,79,20.5,66.0,33.1,1000.7,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T07:00,2022,30.2,74,22.7,194.0,33.6,1001.2,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T08:00,2022,31.3,68,24.5,388.0,34.2,1001.3,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T09:00,2022,32.1,63,25.6,556.0,34.6,1001.2,24.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T10:00,2022,32.9,59,25.0,687.0,35.9,1000.9,23.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T11:00,2022,33.5,57,23.8,741.0,36.8,1000.6,23.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T12:00,2022,33.9,54,25.3,828.0,37.0,999.7,23.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T13:00,2022,33.8,53,27.4,778.0,36.1,998.7,22.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T14:00,2022,33.6,54,25.0,598.0,35.6,998.7,23.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T15:00,2022,32.8,59,22.1,383.0,35.4,998.0,23.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T16:00,2022,32.2,61,20.9,300.0,35.1,997.9,23.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T17:00,2022,29.8,74,14.1,132.0,34.2,999.1,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T18:00,2022,29.5,76,13.6,16.0,34.0,999.4,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T19:00,2022,29.1,78,15.4,0.0,33.5,1000.1,24.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T20:00,2022,28.7,81,12.8,0.0,33.6,1000.6,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T21:00,2022,28.5,83,12.1,0.0,33.6,1000.7,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T22:00,2022,28.4,84,12.2,0.0,33.6,1001.0,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-18T23:00,2022,28.2,85,12.5,0.0,33.4,1000.6,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T00:00,2022,28.1,86,12.4,0.0,33.4,1000.2,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T01:00,2022,28.0,86,11.9,0.0,33.3,999.6,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T02:00,2022,27.8,87,11.1,0.0,33.2,999.3,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T03:00,2022,27.7,88,12.6,0.0,33.0,999.3,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T04:00,2022,27.7,89,14.2,0.0,32.8,999.4,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T05:00,2022,28.1,87,12.6,2.0,33.5,999.3,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T06:00,2022,29.0,83,15.7,51.0,33.9,999.8,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T07:00,2022,30.1,77,18.4,192.0,34.5,1000.3,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T08:00,2022,31.3,71,19.5,397.0,35.4,1000.6,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T09:00,2022,32.5,65,18.0,590.0,36.7,1000.2,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T10:00,2022,33.0,62,17.0,650.0,37.7,999.9,24.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T11:00,2022,33.7,60,17.8,736.0,38.6,999.1,24.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T12:00,2022,33.2,61,19.9,743.0,37.9,998.3,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T13:00,2022,32.7,61,20.5,716.0,36.7,997.8,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T14:00,2022,33.5,61,18.4,568.0,37.6,996.8,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T15:00,2022,31.9,67,15.5,412.0,36.4,997.3,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T16:00,2022,28.6,82,13.4,153.0,33.5,998.6,25.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T17:00,2022,27.3,87,11.6,21.0,32.3,998.2,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T18:00,2022,26.8,92,15.9,8.0,31.4,998.4,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T19:00,2022,26.7,93,11.2,0.0,32.1,999.2,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T20:00,2022,26.7,93,7.9,0.0,32.6,999.9,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T21:00,2022,26.7,92,10.9,0.0,32.1,1000.1,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T22:00,2022,26.8,92,10.3,0.0,32.2,1000.0,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-19T23:00,2022,26.9,92,11.5,0.0,32.3,999.6,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T00:00,2022,26.8,94,10.7,0.0,32.4,998.8,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T01:00,2022,26.5,94,11.7,0.0,31.9,998.1,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T02:00,2022,26.5,94,10.3,0.0,32.0,997.9,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T03:00,2022,26.4,93,9.9,0.0,31.9,997.4,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T04:00,2022,26.5,94,8.9,0.0,32.1,997.5,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T05:00,2022,26.4,93,9.7,3.0,31.7,997.4,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T06:00,2022,27.4,90,9.1,79.0,33.2,998.1,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T07:00,2022,28.6,85,10.7,193.0,34.3,998.6,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T08:00,2022,29.4,81,13.1,203.0,34.7,998.8,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T09:00,2022,30.7,75,14.9,392.0,35.8,998.6,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T10:00,2022,31.9,69,16.4,573.0,36.7,998.3,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T11:00,2022,32.1,68,16.2,511.0,36.7,997.5,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T12:00,2022,32.0,67,15.0,529.0,36.7,996.5,25.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T13:00,2022,32.0,67,14.5,629.0,37.1,996.1,25.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T14:00,2022,30.3,77,10.9,333.0,35.9,995.6,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T15:00,2022,29.2,85,5.6,222.0,35.9,994.6,26.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T16:00,2022,27.5,87,8.2,233.0,33.1,995.6,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T17:00,2022,28.0,82,8.9,69.0,33.1,995.6,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T18:00,2022,27.5,85,7.6,19.0,32.8,995.9,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T19:00,2022,27.4,87,10.0,0.0,32.7,996.9,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T20:00,2022,27.5,89,14.7,0.0,32.4,997.4,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T21:00,2022,27.6,89,15.6,0.0,32.4,997.8,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T22:00,2022,27.4,90,15.9,0.0,32.2,997.4,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-20T23:00,2022,27.1,93,14.7,0.0,32.3,996.3,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T00:00,2022,26.9,93,12.2,0.0,32.2,995.7,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T01:00,2022,26.6,94,10.4,0.0,32.1,995.3,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T02:00,2022,26.3,95,9.2,0.0,32.0,995.1,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T03:00,2022,26.0,97,6.5,0.0,32.1,994.9,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T04:00,2022,25.8,98,5.1,0.0,32.1,994.7,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T05:00,2022,25.9,95,9.7,4.0,31.2,995.3,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T06:00,2022,27.0,90,9.2,91.0,32.6,996.0,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T07:00,2022,28.6,83,8.3,272.0,34.3,996.4,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T08:00,2022,30.1,73,11.0,453.0,35.1,996.7,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T09:00,2022,31.2,67,13.1,624.0,35.9,997.1,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T10:00,2022,31.5,66,10.2,664.0,37.0,996.8,24.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T11:00,2022,31.1,67,10.2,432.0,35.8,996.2,24.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T12:00,2022,31.7,66,8.8,609.0,37.2,995.5,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T13:00,2022,28.7,78,19.2,550.0,32.2,995.2,24.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T14:00,2022,28.7,81,13.6,297.0,33.4,994.2,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T15:00,2022,29.6,78,14.6,400.0,34.3,994.1,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T16:00,2022,29.9,75,11.7,280.0,34.9,993.6,24.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T17:00,2022,30.7,71,8.8,147.0,36.0,993.2,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T18:00,2022,29.4,78,5.9,34.0,35.3,994.2,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T19:00,2022,28.5,82,6.0,0.0,34.4,995.1,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T20:00,2022,28.0,84,7.9,0.0,33.6,996.3,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T21:00,2022,27.5,88,8.7,0.0,33.2,997.0,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T22:00,2022,27.3,91,7.1,0.0,33.4,997.2,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-21T23:00,2022,27.0,92,5.2,0.0,33.4,996.9,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T00:00,2022,26.9,93,6.0,0.0,33.2,996.5,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T01:00,2022,26.6,95,8.1,0.0,32.6,995.8,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T02:00,2022,26.4,97,7.7,0.0,32.5,995.5,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T03:00,2022,26.2,98,5.7,0.0,32.6,995.6,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T04:00,2022,25.9,99,7.2,0.0,32.1,995.9,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T05:00,2022,26.7,95,6.6,3.0,33.0,996.4,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T06:00,2022,28.0,89,6.3,87.0,34.5,997.2,26.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T07:00,2022,29.5,79,8.8,253.0,35.2,997.7,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T08:00,2022,30.9,71,7.6,467.0,36.6,998.4,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T09:00,2022,32.1,66,7.4,648.0,38.4,998.8,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T10:00,2022,32.5,62,8.9,724.0,38.5,998.5,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T11:00,2022,30.1,71,11.9,506.0,34.6,998.3,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T12:00,2022,31.5,70,8.2,691.0,38.1,997.8,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T13:00,2022,33.0,64,6.9,750.0,40.0,996.6,25.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T14:00,2022,31.1,70,10.8,631.0,36.7,996.3,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T15:00,2022,31.3,69,8.9,355.0,36.6,995.7,24.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T16:00,2022,31.4,66,12.1,342.0,35.9,995.6,24.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T17:00,2022,29.1,77,4.7,189.0,34.8,997.2,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T18:00,2022,28.5,80,3.1,28.0,34.6,997.9,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T19:00,2022,28.2,86,1.1,0.0,35.1,998.9,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T20:00,2022,28.0,84,2.7,0.0,34.3,999.5,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T21:00,2022,27.4,89,6.9,0.0,33.4,1000.1,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T22:00,2022,27.2,92,7.2,0.0,33.3,1000.1,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-22T23:00,2022,26.9,94,6.5,0.0,33.2,999.7,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T00:00,2022,26.7,95,5.8,0.0,33.1,999.4,25.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T01:00,2022,26.6,95,5.8,0.0,32.9,999.1,25.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T02:00,2022,26.5,93,6.4,0.0,32.5,998.9,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T03:00,2022,26.3,91,8.0,0.0,31.7,998.6,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T04:00,2022,26.2,91,10.4,0.0,31.2,999.0,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T05:00,2022,24.6,94,13.4,3.0,28.5,999.6,23.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T06:00,2022,25.5,93,5.8,35.0,30.9,999.5,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T07:00,2022,27.1,87,9.5,185.0,32.2,999.6,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T08:00,2022,29.3,79,12.8,406.0,34.3,999.9,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T09:00,2022,30.6,74,9.4,527.0,36.2,1000.1,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T10:00,2022,31.5,71,10.3,653.0,37.6,999.8,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T11:00,2022,32.2,66,9.4,696.0,38.4,998.7,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T12:00,2022,32.4,64,10.1,539.0,37.4,997.8,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T13:00,2022,30.8,68,15.1,387.0,34.8,997.3,24.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T14:00,2022,29.0,79,9.4,353.0,34.3,996.8,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T15:00,2022,29.2,76,9.9,389.0,34.1,996.7,24.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T16:00,2022,28.4,80,9.2,223.0,33.5,996.5,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T17:00,2022,26.5,89,15.8,119.0,30.6,997.7,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T18:00,2022,26.3,90,8.9,10.0,31.4,998.0,24.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T19:00,2022,26.4,90,6.6,0.0,31.9,998.3,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T20:00,2022,26.4,93,4.5,0.0,32.5,999.0,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T21:00,2022,26.4,94,5.6,0.0,32.6,998.8,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T22:00,2022,26.5,95,7.7,0.0,32.5,999.1,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-23T23:00,2022,26.2,96,6.5,0.0,32.3,998.7,25.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T00:00,2022,26.1,96,5.0,0.0,32.3,998.2,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T01:00,2022,25.9,97,4.5,0.0,32.1,997.6,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T02:00,2022,25.4,98,3.7,0.0,31.5,997.5,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T03:00,2022,25.4,98,3.3,0.0,31.7,998.2,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T04:00,2022,25.3,97,6.8,0.0,30.9,997.2,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T05:00,2022,26.5,93,6.8,1.0,32.4,998.2,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T06:00,2022,26.8,95,7.2,32.0,33.1,998.2,25.9,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T07:00,2022,27.9,87,6.1,149.0,34.1,998.4,25.6,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T08:00,2022,29.0,81,9.9,316.0,34.5,999.0,25.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T09:00,2022,30.0,76,8.7,439.0,35.5,998.9,25.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T10:00,2022,30.7,73,8.1,502.0,36.4,998.8,25.2,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T11:00,2022,30.7,72,8.4,496.0,36.3,997.9,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T12:00,2022,32.0,66,8.1,691.0,38.2,996.9,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T13:00,2022,28.7,78,12.2,583.0,33.5,996.5,24.5,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T14:00,2022,28.0,81,11.2,311.0,32.6,996.2,24.4,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T15:00,2022,27.3,86,0.5,267.0,33.7,995.1,24.7,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T16:00,2022,27.9,86,8.7,122.0,33.5,994.5,25.3,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T17:00,2022,27.1,87,4.8,91.0,32.9,995.0,24.8,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T18:00,2022,26.5,91,1.8,22.0,32.9,995.5,25.0,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T19:00,2022,26.3,93,3.6,0.0,32.6,996.3,25.1,ERA5_Reanalysis_ECMWF
Bhubaneswar,2022-06-24T20:00,2022,26.5,94,6.9,0.0,32.6,996.7,25.5,ERA5_Reanalysis_ECMWF
