State	District	Subdistt	Town/Village	Ward	EB	Level	Name	TRU	No_HH	TOT_P	TOT_M	TOT_F	P_06	M_06	F_06	P_SC	M_SC	F_SC	P_ST	M_ST	F_ST	P_LIT	M_LIT	F_LIT	P_ILL	M_ILL	F_ILL	TOT_WORK_P	TOT_WORK_M	TOT_WORK_F	MAINWORK_P	MAINWORK_M	MAINWORK_F	MAIN_CL_P	MAIN_CL_M	MAIN_CL_F	MAIN_AL_P	MAIN_AL_M	MAIN_AL_F	MAIN_HH_P	MAIN_HH_M	MAIN_HH_F	MAIN_OT_P	MAIN_OT_M	MAIN_OT_F	MARGWORK_P	MARGWORK_M	MARGWORK_F	MARG_CL_P	MARG_CL_M	MARG_CL_F	MARG_AL_P	MARG_AL_M	MARG_AL_F	MARG_HH_P	MARG_HH_M	MARG_HH_F	MARG_OT_P	MARG_OT_M	MARG_OT_F	MARGWORK_3_6_P	MARGWORK_3_6_M	MARGWORK_3_6_F	MARG_CL_3_6_P	MARG_CL_3_6_M	MARG_CL_3_6_F	MARG_AL_3_6_P	MARG_AL_3_6_M	MARG_AL_3_6_F	MARG_HH_3_6_P	MARG_HH_3_6_M	MARG_HH_3_6_F	MARG_OT_3_6_P	MARG_OT_3_6_M	MARG_OT_3_6_F	MARGWORK_0_3_P	MARGWORK_0_3_M	MARGWORK_0_3_F	MARG_CL_0_3_P	MARG_CL_0_3_M	MARG_CL_0_3_F	MARG_AL_0_3_P	MARG_AL_0_3_M	MARG_AL_0_3_F	MARG_HH_0_3_P	MARG_HH_0_3_M	MARG_HH_0_3_F	MARG_OT_0_3_P	MARG_OT_0_3_M	MARG_OT_0_3_F	NON_WORK_P	NON_WORK_M	NON_WORK_F
21	386	3035	407197	0	0	VILLAGE	Dhanagharnuagan	Rural	194	891	454	437	104	55	49	89	48	41	0	0	0	707	376	331	184	78	106	288	275	13	267	259	8	202	197	5	20	20	0	1	1	0	44	41	3	21	16	5	1	1	0	11	10	1	4	0	4	5	5	0	9	7	2	1	1	0	5	4	1	1	0	1	2	2	0	12	9	3	0	0	0	6	6	0	3	0	3	3	3	0	603	179	424
21	386	3035	407198	0	0	VILLAGE	Laxmiprasad	Rural	27	153	84	69	21	10	11	7	4	3	0	0	0	123	72	51	30	12	18	45	45	0	45	45	0	25	25	0	15	15	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	39	69
21	386	3035	407199	0	0	VILLAGE	Khamardhip	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3035	407200	0	0	VILLAGE	Kusupalla	Rural	474	2383	1208	1175	282	142	140	215	112	103	535	281	254	1677	904	773	706	304	402	853	670	183	606	492	114	112	110	2	315	233	82	6	3	3	173	146	27	247	178	69	7	4	3	155	99	56	3	3	0	82	72	10	236	169	67	7	4	3	150	95	55	3	3	0	76	67	9	11	9	2	0	0	0	5	4	1	0	0	0	6	5	1	1530	538	992
21	386	3035	407201	0	0	VILLAGE	Balabhadrapur	Rural	102	497	253	244	55	30	25	0	0	0	0	0	0	400	210	190	97	43	54	171	151	20	150	132	18	34	34	0	1	1	0	9	4	5	106	93	13	21	19	2	2	1	1	9	9	0	1	1	0	9	8	1	20	18	2	2	1	1	9	9	0	1	1	0	8	7	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	326	102	224
21	386	3035	407202	0	0	VILLAGE	Odagan	Rural	82	380	191	189	33	13	20	35	15	20	0	0	0	312	164	148	68	27	41	112	101	11	112	101	11	25	25	0	11	11	0	0	0	0	76	65	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	90	178
21	386	3035	407203	0	0	VILLAGE	Jagiribad	Rural	257	1110	592	518	132	73	59	80	42	38	8	4	4	890	487	403	220	105	115	368	325	43	345	307	38	43	41	2	37	32	5	5	4	1	260	230	30	23	18	5	1	1	0	0	0	0	1	1	0	21	16	5	20	16	4	1	1	0	0	0	0	0	0	0	19	15	4	3	2	1	0	0	0	0	0	0	1	1	0	2	1	1	742	267	475
21	386	3035	407204	0	0	VILLAGE	Begunia	Rural	624	2948	1508	1440	309	153	156	268	130	138	88	40	48	2417	1289	1128	531	219	312	912	759	153	696	603	93	75	72	3	37	33	4	23	23	0	561	475	86	216	156	60	22	17	5	93	82	11	10	4	6	91	53	38	208	155	53	22	17	5	91	82	9	10	4	6	85	52	33	8	1	7	0	0	0	2	0	2	0	0	0	6	1	5	2036	749	1287
21	386	3035	407205	0	0	VILLAGE	Jaganathpur	Rural	83	425	216	209	56	25	31	0	0	0	0	0	0	345	188	157	80	28	52	157	124	33	121	114	7	31	30	1	2	2	0	1	1	0	87	81	6	36	10	26	0	0	0	2	2	0	0	0	0	34	8	26	36	10	26	0	0	0	2	2	0	0	0	0	34	8	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	92	176
21	386	3035	407206	0	0	VILLAGE	Balarampur	Rural	149	657	334	323	70	39	31	62	34	28	0	0	0	527	276	251	130	58	72	317	205	112	190	175	15	26	25	1	29	28	1	7	6	1	128	116	12	127	30	97	4	1	3	2	0	2	3	0	3	118	29	89	124	30	94	4	1	3	2	0	2	3	0	3	115	29	86	3	0	3	0	0	0	0	0	0	0	0	0	3	0	3	340	129	211
21	386	3035	407207	0	0	VILLAGE	Chandiapala	Rural	232	1063	572	491	107	63	44	17	10	7	0	0	0	785	453	332	278	119	159	389	330	59	336	292	44	124	112	12	112	92	20	2	1	1	98	87	11	53	38	15	5	3	2	40	28	12	0	0	0	8	7	1	51	36	15	4	2	2	39	27	12	0	0	0	8	7	1	2	2	0	1	1	0	1	1	0	0	0	0	0	0	0	674	242	432
21	386	3035	407208	0	0	VILLAGE	Bhuasunipatana	Rural	196	831	429	402	82	43	39	744	389	355	1	0	1	691	371	320	140	58	82	306	241	65	200	181	19	66	64	2	18	16	2	0	0	0	116	101	15	106	60	46	4	4	0	48	47	1	0	0	0	54	9	45	103	57	46	4	4	0	48	47	1	0	0	0	51	6	45	3	3	0	0	0	0	0	0	0	0	0	0	3	3	0	525	188	337
21	386	3035	407209	0	0	VILLAGE	Lehanga	Rural	153	638	334	304	63	34	29	0	0	0	0	0	0	517	275	242	121	59	62	199	178	21	131	126	5	44	44	0	13	12	1	27	24	3	47	46	1	68	52	16	1	1	0	30	29	1	18	8	10	19	14	5	64	50	14	1	1	0	30	29	1	17	8	9	16	12	4	4	2	2	0	0	0	0	0	0	1	0	1	3	2	1	439	156	283
21	386	3035	407210	0	0	VILLAGE	Parsurampur	Rural	231	982	509	473	117	63	54	100	49	51	0	0	0	762	417	345	220	92	128	289	255	34	194	183	11	41	37	4	11	11	0	9	9	0	133	126	7	95	72	23	1	1	0	8	8	0	9	4	5	77	59	18	60	46	14	0	0	0	5	5	0	4	3	1	51	38	13	35	26	9	1	1	0	3	3	0	5	1	4	26	21	5	693	254	439
21	386	3035	407211	0	0	VILLAGE	Bhuinpur	Rural	89	468	240	228	64	37	27	4	3	1	278	136	142	259	140	119	209	100	109	195	131	64	158	116	42	16	16	0	45	37	8	0	0	0	97	63	34	37	15	22	2	2	0	13	9	4	0	0	0	22	4	18	22	12	10	2	2	0	7	6	1	0	0	0	13	4	9	15	3	12	0	0	0	6	3	3	0	0	0	9	0	9	273	109	164
21	386	3035	407212	0	0	VILLAGE	Golapatna	Rural	134	589	307	282	63	41	22	118	60	58	0	0	0	451	247	204	138	60	78	185	171	14	56	50	6	8	8	0	8	8	0	2	2	0	38	32	6	129	121	8	14	13	1	98	95	3	5	3	2	12	10	2	129	121	8	14	13	1	98	95	3	5	3	2	12	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	136	268
21	386	3035	407213	0	0	VILLAGE	Dingar	Rural	389	1868	964	904	204	113	91	138	70	68	373	193	180	1386	759	627	482	205	277	663	545	118	394	297	97	104	99	5	123	75	48	6	5	1	161	118	43	269	248	21	14	14	0	212	201	11	4	1	3	39	32	7	236	219	17	14	14	0	185	176	9	2	1	1	35	28	7	33	29	4	0	0	0	27	25	2	2	0	2	4	4	0	1205	419	786
21	386	3035	407214	0	0	VILLAGE	Abhimanpur	Rural	48	229	122	107	31	20	11	0	0	0	224	119	105	110	73	37	119	49	70	109	69	40	100	63	37	3	3	0	44	42	2	0	0	0	53	18	35	9	6	3	0	0	0	4	2	2	0	0	0	5	4	1	8	5	3	0	0	0	4	2	2	0	0	0	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	120	53	67
21	386	3035	407215	0	0	VILLAGE	Chatua	Rural	114	538	277	261	50	24	26	32	17	15	68	31	37	401	228	173	137	49	88	188	162	26	164	145	19	25	25	0	21	19	2	7	6	1	111	95	16	24	17	7	0	0	0	3	3	0	2	2	0	19	12	7	22	15	7	0	0	0	3	3	0	1	1	0	18	11	7	2	2	0	0	0	0	0	0	0	1	1	0	1	1	0	350	115	235
21	386	3035	407216	0	0	VILLAGE	Debiprasad	Rural	153	699	364	335	89	49	40	11	6	5	346	174	172	474	270	204	225	94	131	183	181	2	158	156	2	30	29	1	90	90	0	1	1	0	37	36	1	25	25	0	1	1	0	23	23	0	0	0	0	1	1	0	3	3	0	0	0	0	2	2	0	0	0	0	1	1	0	22	22	0	1	1	0	21	21	0	0	0	0	0	0	0	516	183	333
21	386	3035	407217	0	0	VILLAGE	Trilochanapur	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3035	407218	0	0	VILLAGE	Bagalpur	Rural	110	351	186	165	38	27	11	0	0	0	168	87	81	287	154	133	64	32	32	105	97	8	40	38	2	23	22	1	0	0	0	2	2	0	15	14	1	65	59	6	1	1	0	63	57	6	0	0	0	1	1	0	65	59	6	1	1	0	63	57	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	89	157
21	386	3035	407219	0	0	VILLAGE	Khanati	Rural	174	716	365	351	82	41	41	0	0	0	17	6	11	530	296	234	186	69	117	240	199	41	179	169	10	34	34	0	89	84	5	5	5	0	51	46	5	61	30	31	2	2	0	51	21	30	2	2	0	6	5	1	41	19	22	2	2	0	32	11	21	2	2	0	5	4	1	20	11	9	0	0	0	19	10	9	0	0	0	1	1	0	476	166	310
21	386	3035	407220	0	0	VILLAGE	Radhakrishnapur	Rural	10	58	26	32	6	1	5	0	0	0	0	0	0	50	25	25	8	1	7	14	13	1	8	7	1	2	2	0	1	1	0	0	0	0	5	4	1	6	6	0	0	0	0	1	1	0	0	0	0	5	5	0	6	6	0	0	0	0	1	1	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	13	31
21	386	3035	407221	0	0	VILLAGE	Gabadiha	Rural	69	314	160	154	33	13	20	1	1	0	0	0	0	256	144	112	58	16	42	89	87	2	55	53	2	36	36	0	0	0	0	0	0	0	19	17	2	34	34	0	0	0	0	34	34	0	0	0	0	0	0	0	34	34	0	0	0	0	34	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	73	152
21	386	3035	407222	0	0	VILLAGE	Fadakadab	Rural	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	386	3035	407223	0	0	VILLAGE	Talakadab	Rural	341	1345	684	661	132	63	69	281	134	147	0	0	0	1100	594	506	245	90	155	379	342	37	119	109	10	16	16	0	15	15	0	13	13	0	75	65	10	260	233	27	6	5	1	199	192	7	37	20	17	18	16	2	210	200	10	6	5	1	175	168	7	13	12	1	16	15	1	50	33	17	0	0	0	24	24	0	24	8	16	2	1	1	966	342	624
21	386	3035	407224	0	0	VILLAGE	Gadakadab	Rural	206	854	399	455	102	54	48	63	28	35	260	123	137	567	277	290	287	122	165	278	204	74	160	146	14	19	19	0	44	41	3	15	15	0	82	71	11	118	58	60	21	19	2	86	32	54	1	0	1	10	7	3	65	40	25	15	15	0	42	19	23	0	0	0	8	6	2	53	18	35	6	4	2	44	13	31	1	0	1	2	1	1	576	195	381
21	386	3035	407225	0	0	VILLAGE	Sanakadab	Rural	93	351	168	183	40	18	22	33	16	17	0	0	0	257	125	132	94	43	51	73	70	3	58	56	2	10	10	0	7	7	0	0	0	0	41	39	2	15	14	1	5	5	0	3	3	0	0	0	0	7	6	1	15	14	1	5	5	0	3	3	0	0	0	0	7	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	98	180
21	386	3035	407226	0	0	VILLAGE	Haripur	Rural	92	400	207	193	30	16	14	0	0	0	0	0	0	321	176	145	79	31	48	121	99	22	83	75	8	11	11	0	39	37	2	8	6	2	25	21	4	38	24	14	0	0	0	21	20	1	4	0	4	13	4	9	37	24	13	0	0	0	21	20	1	4	0	4	12	4	8	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	279	108	171
21	386	3035	407227	0	0	VILLAGE	Nayapally	Rural	34	187	92	95	18	8	10	0	0	0	0	0	0	134	71	63	53	21	32	57	54	3	49	49	0	4	4	0	32	32	0	6	6	0	7	7	0	8	5	3	0	0	0	4	4	0	1	0	1	3	1	2	6	3	3	0	0	0	2	2	0	1	0	1	3	1	2	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	130	38	92
21	386	3035	407228	0	0	VILLAGE	Tulasiberena	Rural	27	142	80	62	12	8	4	0	0	0	0	0	0	116	69	47	26	11	15	54	49	5	54	49	5	21	21	0	4	4	0	1	0	1	28	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	31	57
21	386	3035	407229	0	0	VILLAGE	Sanapadar	Rural	420	1824	933	891	174	86	88	29	15	14	147	71	76	1440	778	662	384	155	229	747	527	220	549	449	100	107	100	7	236	183	53	57	38	19	149	128	21	198	78	120	15	7	8	125	43	82	18	3	15	40	25	15	159	52	107	14	6	8	107	28	79	12	3	9	26	15	11	39	26	13	1	1	0	18	15	3	6	0	6	14	10	4	1077	406	671
21	386	3035	407230	0	0	VILLAGE	Krushnasaranpur	Rural	359	1698	853	845	184	86	98	151	74	77	0	0	0	1390	739	651	308	114	194	636	479	157	446	377	69	45	45	0	60	59	1	51	31	20	290	242	48	190	102	88	8	8	0	38	28	10	52	20	32	92	46	46	166	94	72	8	8	0	36	27	9	45	19	26	77	40	37	24	8	16	0	0	0	2	1	1	7	1	6	15	6	9	1062	374	688
21	386	3035	407231	0	0	VILLAGE	Rasol	Rural	274	1135	594	541	133	70	63	156	79	77	161	79	82	814	475	339	321	119	202	468	367	101	388	330	58	91	87	4	98	97	1	41	31	10	158	115	43	80	37	43	11	9	2	7	7	0	27	9	18	35	12	23	75	37	38	11	9	2	7	7	0	24	9	15	33	12	21	5	0	5	0	0	0	0	0	0	3	0	3	2	0	2	667	227	440
21	386	3035	407232	0	0	VILLAGE	Bayapalli	Rural	198	889	437	452	132	60	72	192	103	89	0	0	0	559	310	249	330	127	203	319	259	60	208	170	38	49	49	0	60	56	4	5	5	0	94	60	34	111	89	22	2	2	0	38	35	3	4	4	0	67	48	19	105	86	19	2	2	0	38	35	3	4	4	0	61	45	16	6	3	3	0	0	0	0	0	0	0	0	0	6	3	3	570	178	392
21	386	3035	407233	0	0	VILLAGE	Biswanathpur	Rural	116	499	239	260	62	35	27	0	0	0	0	0	0	380	188	192	119	51	68	137	133	4	16	15	1	5	5	0	0	0	0	0	0	0	11	10	1	121	118	3	4	4	0	102	102	0	0	0	0	15	12	3	116	114	2	4	4	0	98	98	0	0	0	0	14	12	2	5	4	1	0	0	0	4	4	0	0	0	0	1	0	1	362	106	256
21	386	3035	407234	0	0	VILLAGE	Jamusahi	Rural	77	411	213	198	37	15	22	0	0	0	0	0	0	350	190	160	61	23	38	130	129	1	124	123	1	21	20	1	2	2	0	5	5	0	96	96	0	6	6	0	1	1	0	2	2	0	0	0	0	3	3	0	6	6	0	1	1	0	2	2	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	84	197
21	386	3035	407235	0	0	VILLAGE	Deuli	Rural	172	789	399	390	83	41	42	32	14	18	64	30	34	587	317	270	202	82	120	270	243	27	257	230	27	29	29	0	70	57	13	6	6	0	152	138	14	13	13	0	0	0	0	1	1	0	1	1	0	11	11	0	9	9	0	0	0	0	0	0	0	1	1	0	8	8	0	4	4	0	0	0	0	1	1	0	0	0	0	3	3	0	519	156	363
21	386	3035	407236	0	0	VILLAGE	Dakhinparikheta	Rural	144	604	304	300	82	40	42	84	41	43	100	47	53	471	247	224	133	57	76	310	191	119	166	157	9	23	23	0	57	52	5	36	35	1	50	47	3	144	34	110	1	1	0	28	12	16	29	5	24	86	16	70	139	33	106	1	1	0	26	12	14	29	5	24	83	15	68	5	1	4	0	0	0	2	0	2	0	0	0	3	1	2	294	113	181
21	386	3035	407237	0	0	VILLAGE	Durgaprasad	Rural	245	1052	550	502	96	46	50	69	35	34	8	6	2	814	447	367	238	103	135	309	269	40	248	222	26	26	26	0	39	37	2	8	8	0	175	151	24	61	47	14	1	1	0	13	11	2	18	15	3	29	20	9	58	45	13	1	1	0	13	11	2	18	15	3	26	18	8	3	2	1	0	0	0	0	0	0	0	0	0	3	2	1	743	281	462
21	386	3035	407238	0	0	VILLAGE	Ramaprasad	Rural	26	94	48	46	10	5	5	20	10	10	0	0	0	74	40	34	20	8	12	41	34	7	21	16	5	2	2	0	3	3	0	1	1	0	15	10	5	20	18	2	0	0	0	8	7	1	1	0	1	11	11	0	17	15	2	0	0	0	8	7	1	1	0	1	8	8	0	3	3	0	0	0	0	0	0	0	0	0	0	3	3	0	53	14	39
21	386	3035	407239	0	0	VILLAGE	Gopalpur	Rural	16	74	37	37	11	6	5	0	0	0	0	0	0	60	31	29	14	6	8	26	22	4	14	14	0	5	5	0	4	4	0	0	0	0	5	5	0	12	8	4	0	0	0	4	4	0	0	0	0	8	4	4	4	4	0	0	0	0	2	2	0	0	0	0	2	2	0	8	4	4	0	0	0	2	2	0	0	0	0	6	2	4	48	15	33
21	386	3035	407240	0	0	VILLAGE	Anantapalli	Rural	24	104	55	49	10	6	4	0	0	0	0	0	0	69	38	31	35	17	18	42	39	3	21	21	0	5	5	0	6	6	0	0	0	0	10	10	0	21	18	3	0	0	0	6	6	0	0	0	0	15	12	3	15	14	1	0	0	0	5	5	0	0	0	0	10	9	1	6	4	2	0	0	0	1	1	0	0	0	0	5	3	2	62	16	46
21	386	3035	407241	0	0	VILLAGE	manikpur	Rural	135	618	320	298	60	39	21	56	25	31	147	74	73	474	261	213	144	59	85	179	147	32	78	68	10	4	4	0	7	6	1	26	25	1	41	33	8	101	79	22	5	5	0	86	66	20	2	2	0	8	6	2	92	71	21	5	5	0	78	59	19	2	2	0	7	5	2	9	8	1	0	0	0	8	7	1	0	0	0	1	1	0	439	173	266
21	386	3035	407242	0	0	VILLAGE	Talatumb	Rural	172	678	348	330	71	37	34	0	0	0	164	83	81	600	309	291	78	39	39	222	206	16	85	82	3	34	33	1	29	27	2	5	5	0	17	17	0	137	124	13	5	5	0	119	111	8	7	3	4	6	5	1	135	123	12	5	5	0	118	111	7	6	2	4	6	5	1	2	1	1	0	0	0	1	0	1	1	1	0	0	0	0	456	142	314
21	386	3035	407243	0	0	VILLAGE	Nuagaon	Rural	84	420	205	215	47	23	24	51	26	25	0	0	0	346	177	169	74	28	46	262	133	129	101	89	12	30	26	4	24	22	2	25	23	2	22	18	4	161	44	117	5	2	3	15	7	8	101	19	82	40	16	24	74	26	48	2	1	1	10	7	3	35	5	30	27	13	14	87	18	69	3	1	2	5	0	5	66	14	52	13	3	10	158	72	86
21	386	3035	407244	0	0	VILLAGE	Sibaprasad	Rural	38	171	88	83	19	10	9	0	0	0	8	6	2	126	65	61	45	23	22	71	58	13	33	32	1	3	3	0	10	10	0	0	0	0	20	19	1	38	26	12	1	1	0	6	5	1	0	0	0	31	20	11	24	21	3	1	1	0	5	4	1	0	0	0	18	16	2	14	5	9	0	0	0	1	1	0	0	0	0	13	4	9	100	30	70
21	386	3035	407245	0	0	VILLAGE	Bathua	Rural	2	9	3	6	1	0	1	0	0	0	0	0	0	8	3	5	1	0	1	5	2	3	2	2	0	1	1	0	1	1	0	0	0	0	0	0	0	3	0	3	0	0	0	1	0	1	0	0	0	2	0	2	2	0	2	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	4	1	3
21	386	3035	407246	0	0	VILLAGE	Simapalli	Rural	121	503	272	231	58	29	29	33	17	16	191	102	89	365	224	141	138	48	90	222	166	56	121	115	6	39	39	0	21	21	0	7	7	0	54	48	6	101	51	50	6	2	4	62	28	34	9	3	6	24	18	6	68	34	34	6	2	4	39	17	22	7	3	4	16	12	4	33	17	16	0	0	0	23	11	12	2	0	2	8	6	2	281	106	175
21	386	3035	407247	0	0	VILLAGE	Narayanipada	Rural	129	593	293	300	74	35	39	33	20	13	236	110	126	413	236	177	180	57	123	174	144	30	152	138	14	73	72	1	49	45	4	10	5	5	20	16	4	22	6	16	0	0	0	0	0	0	1	0	1	21	6	15	22	6	16	0	0	0	0	0	0	1	0	1	21	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	149	270
21	386	3035	407248	0	0	VILLAGE	Biswanathpur	Rural	85	367	193	174	38	15	23	44	25	19	0	0	0	248	152	96	119	41	78	145	115	30	129	111	18	16	16	0	47	44	3	37	24	13	29	27	2	16	4	12	0	0	0	1	1	0	8	0	8	7	3	4	16	4	12	0	0	0	1	1	0	8	0	8	7	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	78	144
21	386	3035	407249	0	0	VILLAGE	Mugamanda	Rural	135	574	297	277	52	26	26	42	20	22	46	21	25	446	238	208	128	59	69	172	161	11	167	157	10	15	14	1	77	77	0	7	7	0	68	59	9	5	4	1	0	0	0	0	0	0	1	1	0	4	3	1	5	4	1	0	0	0	0	0	0	1	1	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	136	266
21	386	3035	407250	0	0	VILLAGE	Kapileswarpur	Rural	126	529	252	277	51	28	23	0	0	0	5	2	3	431	213	218	98	39	59	167	148	19	120	115	5	60	59	1	10	10	0	11	9	2	39	37	2	47	33	14	0	0	0	11	11	0	8	4	4	28	18	10	47	33	14	0	0	0	11	11	0	8	4	4	28	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	104	258
21	386	3035	407251	0	0	VILLAGE	Boriko	Rural	59	281	147	134	32	17	15	15	10	5	0	0	0	198	116	82	83	31	52	98	87	11	86	80	6	10	10	0	25	25	0	0	0	0	51	45	6	12	7	5	0	0	0	2	2	0	1	0	1	9	5	4	10	6	4	0	0	0	1	1	0	1	0	1	8	5	3	2	1	1	0	0	0	1	1	0	0	0	0	1	0	1	183	60	123
21	386	3035	407252	0	0	VILLAGE	Abhilo	Rural	25	127	70	57	8	3	5	5	2	3	0	0	0	104	61	43	23	9	14	71	34	37	31	26	5	8	4	4	14	14	0	3	3	0	6	5	1	40	8	32	0	0	0	3	3	0	9	4	5	28	1	27	18	8	10	0	0	0	3	3	0	9	4	5	6	1	5	22	0	22	0	0	0	0	0	0	0	0	0	22	0	22	56	36	20
21	386	3035	407253	0	0	VILLAGE	Godipatana	Rural	43	208	106	102	32	19	13	10	5	5	198	101	97	106	68	38	102	38	64	110	61	49	59	53	6	1	1	0	16	13	3	0	0	0	42	39	3	51	8	43	0	0	0	9	1	8	0	0	0	42	7	35	40	3	37	0	0	0	9	1	8	0	0	0	31	2	29	11	5	6	0	0	0	0	0	0	0	0	0	11	5	6	98	45	53
21	386	3035	407254	0	0	VILLAGE	Patanagodipatana	Rural	88	338	183	155	39	17	22	293	161	132	1	0	1	209	134	75	129	49	80	170	115	55	101	94	7	33	33	0	11	11	0	0	0	0	57	50	7	69	21	48	38	11	27	8	1	7	0	0	0	23	9	14	36	8	28	15	1	14	5	0	5	0	0	0	16	7	9	33	13	20	23	10	13	3	1	2	0	0	0	7	2	5	168	68	100
21	386	3035	407255	0	0	VILLAGE	Uttareswar	Rural	199	935	482	453	93	57	36	86	49	37	142	72	70	727	395	332	208	87	121	317	240	77	170	152	18	102	98	4	25	20	5	6	3	3	37	31	6	147	88	59	12	10	2	88	67	21	26	0	26	21	11	10	112	80	32	10	8	2	83	64	19	2	0	2	17	8	9	35	8	27	2	2	0	5	3	2	24	0	24	4	3	1	618	242	376
21	386	3035	407256	0	0	VILLAGE	Kotalang	Rural	79	386	193	193	44	26	18	5	2	3	0	0	0	295	153	142	91	40	51	137	125	12	126	118	8	67	66	1	14	14	0	0	0	0	45	38	7	11	7	4	1	1	0	2	1	1	0	0	0	8	5	3	10	7	3	1	1	0	2	1	1	0	0	0	7	5	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	249	68	181
21	386	3035	407257	0	0	VILLAGE	Balibereni	Rural	270	1189	602	587	134	78	56	169	82	87	62	32	30	918	486	432	271	116	155	357	319	38	233	224	9	114	113	1	29	27	2	8	8	0	82	76	6	124	95	29	1	1	0	57	47	10	5	4	1	61	43	18	117	91	26	1	1	0	57	47	10	5	4	1	54	39	15	7	4	3	0	0	0	0	0	0	0	0	0	7	4	3	832	283	549
21	386	3035	407258	0	0	VILLAGE	Rautpara	Rural	472	2003	1021	982	216	115	101	228	107	121	209	105	104	1509	809	700	494	212	282	665	567	98	591	501	90	64	59	5	213	182	31	40	37	3	274	223	51	74	66	8	30	29	1	6	6	0	22	20	2	16	11	5	71	63	8	30	29	1	6	6	0	20	18	2	15	10	5	3	3	0	0	0	0	0	0	0	2	2	0	1	1	0	1338	454	884
21	386	3035	407259	0	0	VILLAGE	Hemantapur patna	Rural	4	18	10	8	1	1	0	0	0	0	0	0	0	14	8	6	4	2	2	4	4	0	4	4	0	0	0	0	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	8
21	386	3035	407260	0	0	VILLAGE	Dakhineswar	Rural	406	1720	873	847	173	86	87	271	145	126	289	143	146	1218	677	541	502	196	306	599	473	126	445	400	45	26	25	1	165	146	19	41	35	6	213	194	19	154	73	81	30	30	0	75	18	57	35	15	20	14	10	4	145	68	77	30	30	0	73	16	57	29	12	17	13	10	3	9	5	4	0	0	0	2	2	0	6	3	3	1	0	1	1121	400	721
